Date,Shop,Product_Category,Qty,Amount,Sales Price,No.,Year,Month,Year-Month,DayOfWeek,Quarter
2023-10-02,904.5 Meru WS,Miscellaneous,8.0,48275.86,6034.4825,4,2023,10,2023-10,Monday,4
2023-10-02,904.5 Meru WS,Mixed Clothing,2.0,20862.07,10431.035,2,2023,10,2023-10,Monday,4
2023-10-02,904.5 Meru WS,Outerwear,24.0,160517.24,7068.966,5,2023,10,2023-10,Monday,4
2023-10-02,904.5 Meru WS,Pants & Bottoms,15.0,122112.08,8318.966923076923,13,2023,10,2023-10,Monday,4
2023-10-02,904.5 Meru WS,Shirts & Tops,40.0,307586.2,7871.0630434782615,23,2023,10,2023-10,Monday,4
2023-10-02,904.5 Meru WS,Sports Wear,1.0,8620.69,8620.69,1,2023,10,2023-10,Monday,4
2023-10-02,905 - Eldoret,Bags & Accessories,1.0,8189.66,8189.66,1,2023,10,2023-10,Monday,4
2023-10-02,905 - Eldoret,Bath & Linens,3.0,38534.479999999996,13146.55,2,2023,10,2023-10,Monday,4
2023-10-02,905 - Eldoret,Dresses & Skirts,2.0,14913.79,7456.895,2,2023,10,2023-10,Monday,4
2023-10-02,905 - Eldoret,Home Textiles,5.0,74568.95999999999,13649.423333333334,3,2023,10,2023-10,Monday,4
2023-10-02,905 - Eldoret,Kids Wear,34.0,273189.64,9451.41090909091,11,2023,10,2023-10,Monday,4
2023-10-02,905 - Eldoret,Miscellaneous,7.0,53879.31,7614.943333333334,3,2023,10,2023-10,Monday,4
2023-10-02,905 - Eldoret,Outerwear,17.0,125000.0,7431.0380000000005,5,2023,10,2023-10,Monday,4
2023-10-02,905 - Eldoret,Pants & Bottoms,20.0,161034.49,8487.462727272728,11,2023,10,2023-10,Monday,4
2023-10-02,905 - Eldoret,Shirts & Tops,46.0,368706.89,8149.425333333334,15,2023,10,2023-10,Monday,4
2023-10-02,905 - Eldoret,Sports Wear,1.0,8620.69,8620.69,1,2023,10,2023-10,Monday,4
2023-10-02,906 - Kisii,Kids Wear,1.0,7327.59,7327.59,1,2023,10,2023-10,Monday,4
2023-10-02,906 - Kisii,Pants & Bottoms,1.0,6896.55,6896.55,1,2023,10,2023-10,Monday,4
2023-10-02,906 - Kisii,Shirts & Tops,1.0,6034.48,6034.48,1,2023,10,2023-10,Monday,4
2023-10-02,907-Kisumu WS,Bags & Accessories,10.0,58620.69,6896.555,2,2023,10,2023-10,Monday,4
2023-10-02,907-Kisumu WS,Bath & Linens,1.0,13879.31,13879.31,1,2023,10,2023-10,Monday,4
2023-10-02,907-Kisumu WS,Bulk Items,1.0,12068.97,12068.97,1,2023,10,2023-10,Monday,4
2023-10-02,907-Kisumu WS,Dresses & Skirts,5.0,38189.65,7557.47,3,2023,10,2023-10,Monday,4
2023-10-02,907-Kisumu WS,Home Textiles,9.0,133017.25,12780.175000000001,4,2023,10,2023-10,Monday,4
2023-10-02,907-Kisumu WS,Kids Wear,43.0,350862.07,10129.310000000001,10,2023,10,2023-10,Monday,4
2023-10-02,907-Kisumu WS,Miscellaneous,6.0,37500.0,6681.035,2,2023,10,2023-10,Monday,4
2023-10-02,907-Kisumu WS,Outerwear,20.0,123362.06,7844.8275,4,2023,10,2023-10,Monday,4
2023-10-02,907-Kisumu WS,Pants & Bottoms,27.0,236637.93,8746.684615384615,13,2023,10,2023-10,Monday,4
2023-10-02,907-Kisumu WS,Shirts & Tops,17.0,139913.8,8879.311111111112,9,2023,10,2023-10,Monday,4
2023-10-02,907-Kisumu WS,Sports Wear,1.0,8620.69,8620.69,1,2023,10,2023-10,Monday,4
2023-10-02,910 - Kitale,Bath & Linens,1.0,14051.72,14051.72,1,2023,10,2023-10,Monday,4
2023-10-02,910 - Kitale,Bulk Items,27.0,56465.520000000004,6681.035,2,2023,10,2023-10,Monday,4
2023-10-02,910 - Kitale,Home Textiles,5.0,64224.14,12844.828,5,2023,10,2023-10,Monday,4
2023-10-02,910 - Kitale,Kids Wear,19.0,174568.96000000002,10948.276000000002,5,2023,10,2023-10,Monday,4
2023-10-02,910 - Kitale,Miscellaneous,3.0,19827.59,6896.555,2,2023,10,2023-10,Monday,4
2023-10-02,910 - Kitale,Outerwear,2.0,15862.07,7931.04,1,2023,10,2023-10,Monday,4
2023-10-02,910 - Kitale,Pants & Bottoms,5.0,51379.32,10275.864,5,2023,10,2023-10,Monday,4
2023-10-02,910 - Kitale,Shirts & Tops,8.0,88189.65,11305.41857142857,7,2023,10,2023-10,Monday,4
2023-10-02,910 - Kitale,Sports Wear,1.0,8620.69,8620.69,1,2023,10,2023-10,Monday,4
2023-10-02,913 -Kakamega WS,Bags & Accessories,1.0,11896.55,11896.55,1,2023,10,2023-10,Monday,4
2023-10-02,913 -Kakamega WS,Bath & Linens,1.0,14051.72,14051.72,1,2023,10,2023-10,Monday,4
2023-10-02,913 -Kakamega WS,Bulk Items,1.0,12068.97,12068.97,1,2023,10,2023-10,Monday,4
2023-10-02,913 -Kakamega WS,Dresses & Skirts,2.0,14913.79,7456.895,2,2023,10,2023-10,Monday,4
2023-10-02,913 -Kakamega WS,Home Textiles,3.0,42672.409999999996,14224.136666666665,3,2023,10,2023-10,Monday,4
2023-10-02,913 -Kakamega WS,Kids Wear,17.0,152586.22,8985.412307692308,13,2023,10,2023-10,Monday,4
2023-10-02,913 -Kakamega WS,Miscellaneous,6.0,38793.1,6681.035,2,2023,10,2023-10,Monday,4
2023-10-02,913 -Kakamega WS,Outerwear,1.0,6034.48,6034.48,1,2023,10,2023-10,Monday,4
2023-10-02,913 -Kakamega WS,Pants & Bottoms,7.0,58448.28,8132.185,6,2023,10,2023-10,Monday,4
2023-10-02,913 -Kakamega WS,Shirts & Tops,12.0,107327.57999999999,8783.524444444445,9,2023,10,2023-10,Monday,4
2023-10-02,913 -Kakamega WS,Sports Wear,1.0,8189.66,8189.66,1,2023,10,2023-10,Monday,4
2023-10-02,913 -Kakamega WS,Underwear & Basics,3.0,23275.86,7758.62,1,2023,10,2023-10,Monday,4
2023-10-02,99 Warehouse,Bags & Accessories,11.0,117193.98,10628.354444444445,9,2023,10,2023-10,Monday,4
2023-10-02,99 Warehouse,Bath & Linens,29.0,378525.88,12944.474117647058,17,2023,10,2023-10,Monday,4
2023-10-02,99 Warehouse,Bulk Items,8.0,40344.83,7988.506666666667,3,2023,10,2023-10,Monday,4
2023-10-02,99 Warehouse,Dresses & Skirts,20.0,150000.01,7569.62923076923,13,2023,10,2023-10,Monday,4
2023-10-02,99 Warehouse,Footwear,19.0,90086.21,4741.38,1,2023,10,2023-10,Monday,4
2023-10-02,99 Warehouse,Home Textiles,27.0,343560.33,12391.065454545454,22,2023,10,2023-10,Monday,4
2023-10-02,99 Warehouse,Kids Wear,87.0,899374.98,11528.256888888889,45,2023,10,2023-10,Monday,4
2023-10-02,99 Warehouse,Leather Goods,25.0,184267.24,7370.69,1,2023,10,2023-10,Monday,4
2023-10-02,99 Warehouse,Mixed Clothing,7.0,75431.03,10775.86,1,2023,10,2023-10,Monday,4
2023-10-02,99 Warehouse,Outerwear,28.0,206581.94,7360.936842105262,19,2023,10,2023-10,Monday,4
2023-10-02,99 Warehouse,Pants & Bottoms,62.0,467383.63,7841.73512195122,41,2023,10,2023-10,Monday,4
2023-10-02,99 Warehouse,Shirts & Tops,153.0,1245870.6300000001,8600.754250000002,80,2023,10,2023-10,Monday,4
2023-10-02,99 Warehouse,Sports Wear,3.0,24568.98,8189.66,3,2023,10,2023-10,Monday,4
2023-10-02,99 Warehouse,Underwear & Basics,4.0,29482.76,7370.69,3,2023,10,2023-10,Monday,4
2023-10-03,901 - Gikomba,Bags & Accessories,1.0,14655.17,14655.17,1,2023,10,2023-10,Tuesday,4
2023-10-03,901 - Gikomba,Kids Wear,4.0,37931.03,9482.76,1,2023,10,2023-10,Tuesday,4
2023-10-03,901 - Gikomba,Outerwear,11.0,80603.45,7327.59,1,2023,10,2023-10,Tuesday,4
2023-10-03,901 - Gikomba,Pants & Bottoms,14.0,103448.28,7974.14,4,2023,10,2023-10,Tuesday,4
2023-10-03,901 - Gikomba,Shirts & Tops,93.0,656896.56,7489.225,8,2023,10,2023-10,Tuesday,4
2023-10-03,901 - Gikomba,Sports Wear,1.0,8620.69,8620.69,1,2023,10,2023-10,Tuesday,4
2023-10-03,904 - Kericho,Dresses & Skirts,4.0,28448.27,7183.906666666667,3,2023,10,2023-10,Tuesday,4
2023-10-03,904 - Kericho,Home Textiles,3.0,40086.21,12068.970000000001,2,2023,10,2023-10,Tuesday,4
2023-10-03,904 - Kericho,Kids Wear,16.0,140948.28,9151.194615384615,13,2023,10,2023-10,Tuesday,4
2023-10-03,904 - Kericho,Miscellaneous,2.0,12500.0,6250.0,2,2023,10,2023-10,Tuesday,4
2023-10-03,904 - Kericho,Mixed Clothing,5.0,25862.07,5172.416666666667,3,2023,10,2023-10,Tuesday,4
2023-10-03,904 - Kericho,Outerwear,3.0,20258.62,6465.52,2,2023,10,2023-10,Tuesday,4
2023-10-03,904 - Kericho,Pants & Bottoms,6.0,55344.83,9172.414,5,2023,10,2023-10,Tuesday,4
2023-10-03,904 - Kericho,Shirts & Tops,11.0,90948.25,8093.866666666665,9,2023,10,2023-10,Tuesday,4
2023-10-03,904.5 Meru WS,Bags & Accessories,2.0,27413.79,13706.895,2,2023,10,2023-10,Tuesday,4
2023-10-03,904.5 Meru WS,Bath & Linens,1.0,12068.97,12068.97,1,2023,10,2023-10,Tuesday,4
2023-10-03,904.5 Meru WS,Bulk Items,1.0,6896.55,6896.55,1,2023,10,2023-10,Tuesday,4
2023-10-03,904.5 Meru WS,Dresses & Skirts,6.0,51206.89,8534.481666666667,6,2023,10,2023-10,Tuesday,4
2023-10-03,904.5 Meru WS,Home Textiles,11.0,130603.43,10714.284285714284,7,2023,10,2023-10,Tuesday,4
2023-10-03,904.5 Meru WS,Kids Wear,7.0,72586.20999999999,10369.45857142857,7,2023,10,2023-10,Tuesday,4
2023-10-03,904.5 Meru WS,Miscellaneous,3.0,18965.52,6321.84,3,2023,10,2023-10,Tuesday,4
2023-10-03,904.5 Meru WS,Mixed Clothing,1.0,8620.69,8620.69,1,2023,10,2023-10,Tuesday,4
2023-10-03,904.5 Meru WS,Outerwear,14.0,99051.73,7222.224444444444,9,2023,10,2023-10,Tuesday,4
2023-10-03,904.5 Meru WS,Pants & Bottoms,35.0,295431.03,8814.655,12,2023,10,2023-10,Tuesday,4
2023-10-03,904.5 Meru WS,Shirts & Tops,28.0,219051.72999999998,7983.5086956521745,23,2023,10,2023-10,Tuesday,4
2023-10-03,904.5 Meru WS,Sports Wear,1.0,8620.69,8620.69,1,2023,10,2023-10,Tuesday,4
2023-10-03,905 - Eldoret,Dresses & Skirts,7.0,53706.89,7557.47,3,2023,10,2023-10,Tuesday,4
2023-10-03,905 - Eldoret,Home Textiles,3.0,42672.41,12931.035,2,2023,10,2023-10,Tuesday,4
2023-10-03,905 - Eldoret,Kids Wear,15.0,143965.51,10290.94875,8,2023,10,2023-10,Tuesday,4
2023-10-03,905 - Eldoret,Miscellaneous,3.0,21551.72,6896.549999999999,2,2023,10,2023-10,Tuesday,4
2023-10-03,905 - Eldoret,Mixed Clothing,6.0,31034.48,5172.413333333333,3,2023,10,2023-10,Tuesday,4
2023-10-03,905 - Eldoret,Outerwear,27.0,196551.72000000003,7068.967999999999,5,2023,10,2023-10,Tuesday,4
2023-10-03,905 - Eldoret,Pants & Bottoms,6.0,45172.43000000001,7528.738333333335,6,2023,10,2023-10,Tuesday,4
2023-10-03,905 - Eldoret,Shirts & Tops,18.0,157500.0,8954.74125,8,2023,10,2023-10,Tuesday,4
2023-10-03,905 - Eldoret,Sports Wear,1.0,8620.69,8620.69,1,2023,10,2023-10,Tuesday,4
2023-10-03,905 - Eldoret,Underwear & Basics,1.0,7758.62,7758.62,1,2023,10,2023-10,Tuesday,4
2023-10-03,906 - Kisii,Kids Wear,8.0,70948.28,8586.208,5,2023,10,2023-10,Tuesday,4
2023-10-03,906 - Kisii,Miscellaneous,1.0,6034.48,6034.48,1,2023,10,2023-10,Tuesday,4
2023-10-03,906 - Kisii,Mixed Clothing,2.0,10344.82,5172.41,2,2023,10,2023-10,Tuesday,4
2023-10-03,906 - Kisii,Outerwear,1.0,7327.59,7327.59,1,2023,10,2023-10,Tuesday,4
2023-10-03,906 - Kisii,Pants & Bottoms,2.0,16379.310000000001,8189.655000000001,2,2023,10,2023-10,Tuesday,4
2023-10-03,906 - Kisii,Shirts & Tops,5.0,35344.82,8045.9766666666665,3,2023,10,2023-10,Tuesday,4
2023-10-03,907-Kisumu WS,Bags & Accessories,1.0,11637.93,11637.93,1,2023,10,2023-10,Tuesday,4
2023-10-03,907-Kisumu WS,Dresses & Skirts,1.0,7758.62,7758.62,1,2023,10,2023-10,Tuesday,4
2023-10-03,907-Kisumu WS,Footwear,1.0,5172.41,5172.41,1,2023,10,2023-10,Tuesday,4
2023-10-03,907-Kisumu WS,Home Textiles,1.0,8448.28,8448.28,1,2023,10,2023-10,Tuesday,4
2023-10-03,907-Kisumu WS,Kids Wear,35.0,261551.74,8419.541666666666,12,2023,10,2023-10,Tuesday,4
2023-10-03,907-Kisumu WS,Miscellaneous,2.0,12068.97,6034.49,1,2023,10,2023-10,Tuesday,4
2023-10-03,907-Kisumu WS,Mixed Clothing,1.0,10344.83,10344.83,1,2023,10,2023-10,Tuesday,4
2023-10-03,907-Kisumu WS,Outerwear,14.0,96120.69,6465.516666666666,3,2023,10,2023-10,Tuesday,4
2023-10-03,907-Kisumu WS,Pants & Bottoms,17.0,155948.29,9188.22,12,2023,10,2023-10,Tuesday,4
2023-10-03,907-Kisumu WS,Shirts & Tops,34.0,242068.96999999997,7844.8275,8,2023,10,2023-10,Tuesday,4
2023-10-03,907-Kisumu WS,Sports Wear,1.0,8620.69,8620.69,1,2023,10,2023-10,Tuesday,4
2023-10-03,910 - Kitale,Dresses & Skirts,1.0,7758.62,7758.62,1,2023,10,2023-10,Tuesday,4
2023-10-03,910 - Kitale,Home Textiles,3.0,42672.42,12715.52,2,2023,10,2023-10,Tuesday,4
2023-10-03,910 - Kitale,Kids Wear,23.0,189655.16999999998,9018.568461538462,13,2023,10,2023-10,Tuesday,4
2023-10-03,910 - Kitale,Miscellaneous,3.0,21982.760000000002,7327.59,2,2023,10,2023-10,Tuesday,4
2023-10-03,910 - Kitale,Outerwear,4.0,26293.11,6573.2775,4,2023,10,2023-10,Tuesday,4
2023-10-03,910 - Kitale,Pants & Bottoms,3.0,27155.17,9051.723333333333,3,2023,10,2023-10,Tuesday,4
2023-10-03,910 - Kitale,Shirts & Tops,7.0,68103.45,9841.955,6,2023,10,2023-10,Tuesday,4
2023-10-03,913 -Kakamega WS,Dresses & Skirts,2.0,15517.24,7758.62,1,2023,10,2023-10,Tuesday,4
2023-10-03,913 -Kakamega WS,Home Textiles,1.0,17241.38,17241.38,1,2023,10,2023-10,Tuesday,4
2023-10-03,913 -Kakamega WS,Kids Wear,11.0,106034.48000000001,9105.60375,8,2023,10,2023-10,Tuesday,4
2023-10-03,913 -Kakamega WS,Miscellaneous,3.0,20258.620000000003,6681.035,2,2023,10,2023-10,Tuesday,4
2023-10-03,913 -Kakamega WS,Mixed Clothing,2.0,10344.82,5172.41,2,2023,10,2023-10,Tuesday,4
2023-10-03,913 -Kakamega WS,Outerwear,3.0,22586.2,7629.3099999999995,2,2023,10,2023-10,Tuesday,4
2023-10-03,913 -Kakamega WS,Pants & Bottoms,2.0,13534.490000000002,6767.245000000001,2,2023,10,2023-10,Tuesday,4
2023-10-03,913 -Kakamega WS,Shirts & Tops,7.0,47844.83,7040.23,6,2023,10,2023-10,Tuesday,4
2023-10-03,99 Warehouse,Bags & Accessories,15.0,114956.89,11605.605,4,2023,10,2023-10,Tuesday,4
2023-10-03,99 Warehouse,Bath & Linens,3.0,38793.1,12931.03,1,2023,10,2023-10,Tuesday,4
2023-10-03,99 Warehouse,Dresses & Skirts,1.0,7370.69,7370.69,1,2023,10,2023-10,Tuesday,4
2023-10-03,99 Warehouse,Footwear,15.0,71120.69,4741.38,1,2023,10,2023-10,Tuesday,4
2023-10-03,99 Warehouse,Home Textiles,6.0,45517.24,7586.21,1,2023,10,2023-10,Tuesday,4
2023-10-03,99 Warehouse,Kids Wear,28.0,245775.85,8819.444444444445,9,2023,10,2023-10,Tuesday,4
2023-10-03,99 Warehouse,Miscellaneous,2.0,13922.41,6961.21,1,2023,10,2023-10,Tuesday,4
2023-10-03,99 Warehouse,Outerwear,15.0,122724.14,7954.025000000001,6,2023,10,2023-10,Tuesday,4
2023-10-03,99 Warehouse,Pants & Bottoms,7.0,55400.85,8020.4725,4,2023,10,2023-10,Tuesday,4
2023-10-03,99 Warehouse,Shirts & Tops,20.0,132383.6,6923.705,10,2023,10,2023-10,Tuesday,4
2023-10-03,99 Warehouse,Sports Wear,2.0,16379.32,8189.66,2,2023,10,2023-10,Tuesday,4
2023-10-04,901 - Gikomba,Outerwear,3.0,18103.45,6034.48,1,2023,10,2023-10,Wednesday,4
2023-10-04,901 - Gikomba,Pants & Bottoms,1.0,9051.72,9051.72,1,2023,10,2023-10,Wednesday,4
2023-10-04,901 - Gikomba,Shirts & Tops,1.0,5603.45,5603.45,1,2023,10,2023-10,Wednesday,4
2023-10-04,904 - Kericho,Footwear,1.0,5172.41,5172.41,1,2023,10,2023-10,Wednesday,4
2023-10-04,904 - Kericho,Home Textiles,2.0,19396.55,9698.275,2,2023,10,2023-10,Wednesday,4
2023-10-04,904 - Kericho,Miscellaneous,1.0,7327.59,7327.59,1,2023,10,2023-10,Wednesday,4
2023-10-04,904 - Kericho,Outerwear,3.0,23793.1,7931.03,1,2023,10,2023-10,Wednesday,4
2023-10-04,904 - Kericho,Shirts & Tops,3.0,23103.440000000002,8103.445,2,2023,10,2023-10,Wednesday,4
2023-10-04,904.5 Meru WS,Footwear,1.0,5172.41,5172.41,1,2023,10,2023-10,Wednesday,4
2023-10-04,904.5 Meru WS,Kids Wear,2.0,16379.31,8189.655,2,2023,10,2023-10,Wednesday,4
2023-10-04,904.5 Meru WS,Outerwear,1.0,7586.21,7586.21,1,2023,10,2023-10,Wednesday,4
2023-10-04,904.5 Meru WS,Shirts & Tops,3.0,20689.66,6896.55,1,2023,10,2023-10,Wednesday,4
2023-10-04,905 - Eldoret,Home Textiles,1.0,15517.24,15517.24,1,2023,10,2023-10,Wednesday,4
2023-10-04,905 - Eldoret,Pants & Bottoms,1.0,8189.66,8189.66,1,2023,10,2023-10,Wednesday,4
2023-10-04,906 - Kisii,Home Textiles,1.0,8448.28,8448.28,1,2023,10,2023-10,Wednesday,4
